tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,hora
DENUNCIA,30/05/2021,18:40:45,NUÑEZ,18
DENUNCIA,31/05/2021,10:16:02,FLORES,10
DENUNCIA,31/05/2021,10:51:59,VILLA ORTUZAR,10
DENUNCIA,31/05/2021,11:11:39,CABALLITO,11
DENUNCIA,31/05/2021,11:28:30,CHACARITA,11
DENUNCIA,31/05/2021,11:59:33,PALERMO,11
DENUNCIA,31/05/2021,12:34:59,VILLA CRESPO,12
DENUNCIA,31/05/2021,13:00:29,CABALLITO,13
DENUNCIA,31/05/2021,15:21:57,PARQUE CHAS,15
DENUNCIA,31/05/2021,16:34:07,VILLA CRESPO,16
DENUNCIA,31/05/2021,20:16:41,NUÑEZ,20
DENUNCIA,31/05/2021,23:21:37,RETIRO,23
Denuncia,01/06/2021,03:58:19,PARQUE AVELLANEDA,03
Denuncia,01/06/2021,12:52:12,CABALLITO,12
Denuncia,01/06/2021,06:45:26,PALERMO,06
Denuncia,01/06/2021,13:48:36,VILLA DEVOTO,13
Denuncia,01/06/2021,09:31:46,VILLA URQUIZA,09
Denuncia,01/06/2021,12:39:21,CABALLITO,12
Denuncia,01/06/2021,21:58:46,VILLA LURO,21
Denuncia,01/06/2021,18:16:40,CABALLITO,18
Denuncia,01/06/2021,16:43:38,FLORESTA,16
Denuncia,02/06/2021,07:51:52,RECOLETA,07
Denuncia,02/06/2021,10:04:19,MONTE CASTRO,10
Denuncia,02/06/2021,09:00:38,VILLA DEVOTO,09
Denuncia,02/06/2021,15:11:40,NUÑEZ,15
Denuncia,02/06/2021,15:57:56,SAN NICOLAS,15
Denuncia,02/06/2021,01:16:55,CONSTITUCION,01
Denuncia,02/06/2021,11:50:34,BELGRANO,11
Denuncia,02/06/2021,23:32:00,COLEGIALES,23
Denuncia,02/06/2021,20:37:57,CABALLITO,20
Denuncia,02/06/2021,19:02:02,CABALLITO,19
Denuncia,03/06/2021,08:48:48,CABALLITO,08
Denuncia,03/06/2021,14:32:56,SAN TELMO,14
Denuncia,03/06/2021,01:59:56,FLORES,01
Denuncia,03/06/2021,08:40:11,VILLA DEL PARQUE,08
Denuncia,03/06/2021,19:10:17,VILLA DEVOTO,19
Denuncia,03/06/2021,18:52:15,LINIERS,18
Denuncia,03/06/2021,09:57:15,PALERMO,09
Denuncia,03/06/2021,22:48:06,ALMAGRO,22
Denuncia,03/06/2021,16:40:07,MATADEROS,16
Denuncia,03/06/2021,19:03:22,FLORES,19
Denuncia,03/06/2021,11:14:21,CABALLITO,11
Denuncia,03/06/2021,12:49:26,CABALLITO,12
Denuncia,03/06/2021,17:03:16,VILLA URQUIZA,17
Denuncia,04/06/2021,15:20:27,COLEGIALES,15
Denuncia,04/06/2021,15:26:57,PALERMO,15
Denuncia,04/06/2021,02:28:36,VILLA URQUIZA,02
Denuncia,04/06/2021,00:29:31,PALERMO,00
Denuncia,04/06/2021,17:00:32,MATADEROS,17
Denuncia,04/06/2021,09:53:54,PALERMO,09
Denuncia,04/06/2021,13:07:33,BALVANERA,13
Denuncia,04/06/2021,13:55:19,CABALLITO,13
Denuncia,04/06/2021,00:06:06,COLEGIALES,00
Denuncia,04/06/2021,21:17:06,VERSALLES,21
Denuncia,04/06/2021,21:29:53,BELGRANO,21
Denuncia,04/06/2021,12:47:52,CABALLITO,12
Denuncia,04/06/2021,13:22:36,CABALLITO,13
Denuncia,05/06/2021,20:22:26,VILLA CRESPO,20
Denuncia,05/06/2021,12:35:11,BOCA,12
Denuncia,05/06/2021,19:01:58,CABALLITO,19
Denuncia,05/06/2021,20:34:18,CABALLITO,20
Denuncia,05/06/2021,21:57:29,CABALLITO,21
Denuncia,05/06/2021,13:20:17,CABALLITO,13
Denuncia,05/06/2021,13:02:29,BOCA,13
Denuncia,05/06/2021,20:14:06,VILLA CRESPO,20
Denuncia,05/06/2021,17:29:45,FLORESTA,17
Denuncia,05/06/2021,17:49:38,CABALLITO,17
Denuncia,05/06/2021,09:08:43,PALERMO,09
Denuncia,06/06/2021,14:52:45,CABALLITO,14
Denuncia,06/06/2021,14:47:27,CABALLITO,14
Denuncia,06/06/2021,14:59:59,CABALLITO,14
Denuncia,06/06/2021,15:02:03,CABALLITO,15
Denuncia,06/06/2021,13:24:26,CABALLITO,13
Denuncia,06/06/2021,18:01:02,VILLA CRESPO,18
Denuncia,06/06/2021,18:11:04,VILLA CRESPO,18
Denuncia,06/06/2021,14:36:38,CABALLITO,14
Denuncia,06/06/2021,19:13:38,NUÑEZ,19
Denuncia,06/06/2021,19:31:15,CABALLITO,19
Denuncia,07/06/2021,15:08:04,PALERMO,15
Denuncia,07/06/2021,11:05:04,COLEGIALES,11
Denuncia,07/06/2021,08:33:59,NUÑEZ,08
Denuncia,07/06/2021,00:18:35,PALERMO,00
Denuncia,07/06/2021,15:26:20,CABALLITO,15
Denuncia,07/06/2021,23:49:53,CHACARITA,23
Denuncia,07/06/2021,16:35:44,PARQUE PATRICIOS,16
Denuncia,07/06/2021,18:43:01,MATADEROS,18
Denuncia,07/06/2021,11:27:53,CABALLITO,11
Denuncia,07/06/2021,11:44:01,CABALLITO,11
Denuncia,07/06/2021,12:44:11,BELGRANO,12
Denuncia,07/06/2021,11:53:07,CABALLITO,11
Denuncia,08/06/2021,13:44:40,FLORES,13
Denuncia,08/06/2021,12:04:37,ALMAGRO,12
Denuncia,08/06/2021,21:06:30,CABALLITO,21
Denuncia,08/06/2021,12:08:05,ALMAGRO,12
Denuncia,08/06/2021,00:27:35,SAN NICOLAS,00
Denuncia,08/06/2021,03:02:03,PARQUE CHACABUCO,03
Denuncia,08/06/2021,23:42:15,PALERMO,23
Denuncia,08/06/2021,19:34:02,PALERMO,19
Denuncia,08/06/2021,14:11:41,PALERMO,14
Denuncia,08/06/2021,14:37:26,PALERMO,14
Denuncia,08/06/2021,14:41:26,VILLA URQUIZA,14
Denuncia,08/06/2021,13:10:27,PALERMO,13
Denuncia,08/06/2021,13:19:14,CABALLITO,13
Denuncia,08/06/2021,19:54:15,RETIRO,19
Denuncia,08/06/2021,23:36:29,CHACARITA,23
Denuncia,09/06/2021,09:55:48,PUERTO MADERO,09
Denuncia,09/06/2021,02:38:12,VILLA URQUIZA,02
Denuncia,09/06/2021,14:31:03,MONTE CASTRO,14
Denuncia,09/06/2021,20:48:04,VILLA DEL PARQUE,20
Denuncia,09/06/2021,00:30:37,PALERMO,00
Denuncia,09/06/2021,00:08:06,SAN TELMO,00
Denuncia,09/06/2021,14:23:13,MONSERRAT,14
Denuncia,09/06/2021,18:44:38,BELGRANO,18
Denuncia,09/06/2021,16:57:01,VILLA URQUIZA,16
Denuncia,09/06/2021,15:19:47,CABALLITO,15
Denuncia,09/06/2021,15:35:04,CABALLITO,15
Denuncia,09/06/2021,13:31:54,ALMAGRO,13
Denuncia,09/06/2021,10:50:10,NUÑEZ,10
Denuncia,09/06/2021,13:29:29,FLORES,13
Denuncia,09/06/2021,16:01:11,FLORES,16
Denuncia,09/06/2021,18:24:20,BARRACAS,18
Denuncia,10/06/2021,15:49:01,CABALLITO,15
Denuncia,10/06/2021,13:30:40,FLORES,13
Denuncia,10/06/2021,14:27:55,ALMAGRO,14
Denuncia,10/06/2021,17:16:10,CABALLITO,17
Denuncia,10/06/2021,20:03:48,MONSERRAT,20
Denuncia,10/06/2021,00:26:11,CHACARITA,00
Denuncia,10/06/2021,11:39:24,NUÑEZ,11
Denuncia,10/06/2021,08:25:02,BELGRANO,08
Denuncia,10/06/2021,17:22:39,PALERMO,17
Denuncia,10/06/2021,18:27:03,PALERMO,18
Denuncia,10/06/2021,16:06:48,BELGRANO,16
Denuncia,10/06/2021,13:47:56,VILLA URQUIZA,13
Denuncia,11/06/2021,15:02:14,PALERMO,15
Denuncia,11/06/2021,09:16:48,NUÑEZ,09
Denuncia,11/06/2021,13:02:17,CABALLITO,13
Denuncia,11/06/2021,13:08:36,VILLA URQUIZA,13
Denuncia,11/06/2021,12:34:58,ALMAGRO,12
Denuncia,11/06/2021,13:42:46,CABALLITO,13
Denuncia,11/06/2021,12:46:32,BELGRANO,12
Denuncia,11/06/2021,13:24:48,PALERMO,13
Denuncia,11/06/2021,05:58:09,RECOLETA,05
Denuncia,11/06/2021,07:45:00,BALVANERA,07
Denuncia,11/06/2021,12:13:21,CABALLITO,12
Denuncia,11/06/2021,14:59:19,BELGRANO,14
Denuncia,11/06/2021,22:24:44,CABALLITO,22
Denuncia,11/06/2021,18:22:11,CABALLITO,18
Denuncia,11/06/2021,12:57:13,PALERMO,12
Denuncia,11/06/2021,09:12:17,NUÑEZ,09
Denuncia,12/06/2021,01:23:49,VILLA URQUIZA,01
Denuncia,12/06/2021,03:30:08,PARQUE AVELLANEDA,03
Denuncia,12/06/2021,17:55:02,PALERMO,17
Denuncia,12/06/2021,10:38:18,VILLA ORTUZAR,10
Denuncia,12/06/2021,08:53:05,BARRACAS,08
Denuncia,12/06/2021,16:32:28,CABALLITO,16
Denuncia,12/06/2021,10:21:25,SAN TELMO,10
Denuncia,12/06/2021,10:58:56,VILLA CRESPO,10
Denuncia,12/06/2021,12:13:09,CHACARITA,12
Denuncia,12/06/2021,16:22:31,SAAVEDRA,16
Denuncia,13/06/2021,11:52:02,FLORESTA,11
Denuncia,13/06/2021,10:20:28,BALVANERA,10
Denuncia,13/06/2021,21:20:30,PALERMO,21
Denuncia,13/06/2021,15:20:51,NUÑEZ,15
Denuncia,13/06/2021,21:17:11,FLORESTA,21
Denuncia,13/06/2021,10:20:33,MONTE CASTRO,10
Denuncia,13/06/2021,23:37:53,VILLA CRESPO,23
Denuncia,13/06/2021,20:28:15,MONSERRAT,20
Denuncia,13/06/2021,17:11:07,VILLA SANTA RITA,17
Denuncia,14/06/2021,09:38:47,PUERTO MADERO,09
Denuncia,14/06/2021,12:54:52,MONTE CASTRO,12
Denuncia,14/06/2021,11:56:35,VILLA REAL,11
Denuncia,14/06/2021,15:05:32,BELGRANO,15
Denuncia,14/06/2021,18:15:07,BARRACAS,18
Denuncia,14/06/2021,14:30:05,BALVANERA,14
Denuncia,14/06/2021,11:09:48,BALVANERA,11
Denuncia,14/06/2021,16:39:09,PUERTO MADERO,16
Denuncia,14/06/2021,15:08:11,VILLA URQUIZA,15
Denuncia,14/06/2021,13:07:10,NUÑEZ,13
Denuncia,14/06/2021,13:45:27,BALVANERA,13
Denuncia,14/06/2021,15:49:42,RECOLETA,15
Denuncia,14/06/2021,09:01:04,VILLA URQUIZA,09
Denuncia,14/06/2021,12:44:58,PALERMO,12
Denuncia,14/06/2021,15:26:14,SAN NICOLAS,15
Denuncia,14/06/2021,10:25:42,MONTE CASTRO,10
Denuncia,14/06/2021,15:27:54,CABALLITO,15
Denuncia,14/06/2021,15:49:06,VILLA DEL PARQUE,15
Denuncia,14/06/2021,15:09:06,BELGRANO,15
Denuncia,14/06/2021,15:41:08,COGHLAN,15
Denuncia,15/06/2021,09:51:46,MONTE CASTRO,09
Denuncia,15/06/2021,11:17:28,BALVANERA,11
Denuncia,15/06/2021,19:14:03,ALMAGRO,19
Denuncia,15/06/2021,04:16:46,RECOLETA,04
Denuncia,15/06/2021,01:49:00,ALMAGRO,01
Denuncia,15/06/2021,00:58:49,MONTE CASTRO,00
Denuncia,15/06/2021,15:12:02,RECOLETA,15
Denuncia,15/06/2021,16:00:10,NUÑEZ,16
Denuncia,15/06/2021,18:11:16,VILLA URQUIZA,18
Denuncia,15/06/2021,19:29:38,BELGRANO,19
Denuncia,15/06/2021,23:14:45,PALERMO,23
Denuncia,15/06/2021,19:47:44,BALVANERA,19
Denuncia,15/06/2021,22:26:38,RECOLETA,22
Denuncia,15/06/2021,15:11:46,VILLA LURO,15
Denuncia,15/06/2021,12:52:43,CABALLITO,12
Denuncia,16/06/2021,16:43:35,RECOLETA,16
Denuncia,16/06/2021,16:11:17,LINIERS,16
Denuncia,16/06/2021,15:13:00,VILLA SANTA RITA,15
Denuncia,16/06/2021,15:09:13,BARRACAS,15
Denuncia,16/06/2021,17:53:06,FLORES,17
Denuncia,16/06/2021,07:31:16,BELGRANO,07
Denuncia,16/06/2021,16:51:12,VILLA DEL PARQUE,16
Denuncia,16/06/2021,08:33:35,BELGRANO,08
Denuncia,16/06/2021,22:28:47,COLEGIALES,22
Denuncia,16/06/2021,08:17:41,FLORESTA,08
Denuncia,16/06/2021,17:19:27,VILLA URQUIZA,17
Denuncia,16/06/2021,17:06:39,VILLA URQUIZA,17
Denuncia,17/06/2021,09:36:54,COLEGIALES,09
Denuncia,17/06/2021,23:55:50,VILLA CRESPO,23
Denuncia,17/06/2021,08:14:15,BELGRANO,08
Denuncia,17/06/2021,22:44:37,PALERMO,22
Denuncia,17/06/2021,11:33:37,ALMAGRO,11
Denuncia,18/06/2021,12:32:39,PARQUE CHACABUCO,12
Denuncia,18/06/2021,13:05:55,SAN TELMO,13
Denuncia,18/06/2021,15:55:01,VILLA URQUIZA,15
Denuncia,18/06/2021,15:15:23,VILLA RIACHUELO,15
Denuncia,18/06/2021,10:13:12,SAN TELMO,10
Denuncia,18/06/2021,09:51:27,MONSERRAT,09
Denuncia,18/06/2021,16:25:52,VILLA SANTA RITA,16
Denuncia,18/06/2021,10:33:12,CABALLITO,10
Denuncia,18/06/2021,07:44:06,BELGRANO,07
Denuncia,18/06/2021,17:41:40,PALERMO,17
Denuncia,19/06/2021,13:19:24,BALVANERA,13
Denuncia,19/06/2021,20:08:50,VILLA RIACHUELO,20
Denuncia,19/06/2021,17:44:41,VILLA URQUIZA,17
Denuncia,19/06/2021,13:17:50,PALERMO,13
Denuncia,19/06/2021,15:52:35,FLORESTA,15
Denuncia,20/06/2021,06:32:27,PALERMO,06
Denuncia,21/06/2021,20:39:16,CABALLITO,20
Denuncia,21/06/2021,09:31:03,RECOLETA,09
Denuncia,21/06/2021,18:28:03,MATADEROS,18
Denuncia,21/06/2021,09:38:24,FLORESTA,09
Denuncia,21/06/2021,23:56:01,VILLA URQUIZA,23
Denuncia,22/06/2021,12:47:05,FLORES,12
Denuncia,22/06/2021,10:46:42,VILLA GRAL. MITRE,10
Denuncia,22/06/2021,11:14:35,RECOLETA,11
Denuncia,22/06/2021,18:16:26,MATADEROS,18
Denuncia,22/06/2021,13:20:54,LINIERS,13
Denuncia,22/06/2021,12:47:25,VILLA CRESPO,12
Denuncia,22/06/2021,11:21:05,PALERMO,11
Denuncia,22/06/2021,15:08:03,RETIRO,15
Denuncia,22/06/2021,22:04:13,CABALLITO,22
Denuncia,23/06/2021,10:35:11,SAAVEDRA,10
Denuncia,23/06/2021,17:03:30,VILLA URQUIZA,17
Denuncia,23/06/2021,11:29:04,VILLA DEL PARQUE,11
Denuncia,23/06/2021,21:01:47,VILLA ORTUZAR,21
Denuncia,23/06/2021,15:47:19,VILLA URQUIZA,15
Denuncia,23/06/2021,14:57:57,BELGRANO,14
Denuncia,23/06/2021,23:58:19,VILLA URQUIZA,23
Denuncia,24/06/2021,10:29:23,BARRACAS,10
Denuncia,24/06/2021,19:36:04,MONSERRAT,19
Denuncia,24/06/2021,18:07:46,BELGRANO,18
Denuncia,24/06/2021,17:00:34,VILLA URQUIZA,17
Denuncia,25/06/2021,07:50:53,COGHLAN,07
Denuncia,25/06/2021,09:46:56,VILLA DEVOTO,09
Denuncia,25/06/2021,12:16:19,MONTE CASTRO,12
Denuncia,25/06/2021,01:22:39,BARRACAS,01
Denuncia,25/06/2021,11:27:07,VILLA DEVOTO,11
Denuncia,25/06/2021,21:35:19,COGHLAN,21
Denuncia,25/06/2021,00:14:02,MONSERRAT,00
Denuncia,26/06/2021,07:48:29,ALMAGRO,07
Denuncia,26/06/2021,15:59:01,BELGRANO,15
Denuncia,26/06/2021,01:50:50,COLEGIALES,01
Denuncia,26/06/2021,08:43:23,COLEGIALES,08
Denuncia,26/06/2021,13:38:01,VILLA RIACHUELO,13
Denuncia,26/06/2021,14:57:08,LINIERS,14
Denuncia,26/06/2021,18:43:40,RETIRO,18
Denuncia,26/06/2021,20:44:28,CABALLITO,20
Denuncia,26/06/2021,11:05:15,SAN TELMO,11
Denuncia,26/06/2021,13:10:46,BELGRANO,13
Denuncia,26/06/2021,11:38:44,RECOLETA,11
Denuncia,26/06/2021,09:32:57,VILLA CRESPO,09
Denuncia,27/06/2021,19:05:40,PUERTO MADERO,19
Denuncia,27/06/2021,14:11:06,CABALLITO,14
Denuncia,28/06/2021,14:17:23,MONSERRAT,14
Denuncia,28/06/2021,14:50:28,FLORES,14
Denuncia,28/06/2021,15:36:48,BALVANERA,15
Denuncia,28/06/2021,10:57:29,MONTE CASTRO,10
Denuncia,28/06/2021,17:29:33,PALERMO,17
Denuncia,29/06/2021,10:38:58,BELGRANO,10
Denuncia,29/06/2021,23:37:24,VILLA URQUIZA,23
Denuncia,29/06/2021,09:54:16,COLEGIALES,09
Denuncia,29/06/2021,15:36:43,RECOLETA,15
Denuncia,29/06/2021,11:05:14,PALERMO,11
Denuncia,29/06/2021,14:30:14,COLEGIALES,14
Denuncia,29/06/2021,23:42:21,ALMAGRO,23
Denuncia,29/06/2021,22:58:01,BARRACAS,22
Denuncia,29/06/2021,21:47:01,RECOLETA,21
Denuncia,30/06/2021,12:56:14,PARQUE PATRICIOS,12
Denuncia,30/06/2021,12:32:12,PARQUE PATRICIOS,12
Denuncia,30/06/2021,09:25:08,CABALLITO,09
Denuncia,30/06/2021,07:53:26,PALERMO,07
Denuncia,30/06/2021,19:03:24,ALMAGRO,19
Denuncia,30/06/2021,12:21:02,PARQUE PATRICIOS,12
Denuncia,30/06/2021,12:36:07,PARQUE PATRICIOS,12
Denuncia,30/06/2021,12:39:09,RETIRO,12
Denuncia,30/06/2021,12:41:47,PARQUE PATRICIOS,12
Denuncia,30/06/2021,12:46:10,PARQUE PATRICIOS,12
Denuncia,30/06/2021,12:53:02,PARQUE PATRICIOS,12
Denuncia,30/06/2021,14:02:47,CONSTITUCION,14
Denuncia,30/06/2021,01:06:40,VILLA DEVOTO,01
Denuncia,30/06/2021,08:54:43,COLEGIALES,08
Denuncia,30/06/2021,13:26:00,PARQUE PATRICIOS,13
Denuncia,30/06/2021,13:30:41,PARQUE PATRICIOS,13
Denuncia,30/06/2021,09:49:31,PARQUE PATRICIOS,09
Denuncia,30/06/2021,09:28:47,COLEGIALES,09
Denuncia,30/06/2021,12:39:15,VILLA PUEYRREDON,12
Denuncia,30/06/2021,20:59:32,ALMAGRO,20
Denuncia,30/06/2021,19:41:25,BELGRANO,19
Denuncia,01/07/2021,18:20:52,CONSTITUCION,18
Denuncia,01/07/2021,09:01:22,PALERMO,09
Denuncia,01/07/2021,09:37:06,COLEGIALES,09
Denuncia,01/07/2021,09:23:02,CABALLITO,09
Denuncia,01/07/2021,15:22:46,PALERMO,15
Denuncia,01/07/2021,12:04:26,RECOLETA,12
Denuncia,01/07/2021,10:53:23,PARQUE PATRICIOS,10
Denuncia,01/07/2021,10:57:09,PARQUE PATRICIOS,10
Denuncia,01/07/2021,14:45:26,CONSTITUCION,14
Denuncia,01/07/2021,13:41:50,RECOLETA,13
Denuncia,01/07/2021,08:10:41,VILLA URQUIZA,08
Denuncia,01/07/2021,06:23:39,SAN CRISTOBAL,06
Denuncia,01/07/2021,15:58:05,NUÑEZ,15
Denuncia,02/07/2021,09:56:07,LINIERS,09
Denuncia,02/07/2021,12:39:06,CONSTITUCION,12
Denuncia,02/07/2021,11:29:32,CONSTITUCION,11
Denuncia,02/07/2021,16:10:28,CABALLITO,16
Denuncia,02/07/2021,15:04:00,PARQUE CHACABUCO,15
Denuncia,02/07/2021,19:52:23,CONSTITUCION,19
Denuncia,02/07/2021,16:17:06,CONSTITUCION,16
Denuncia,02/07/2021,15:55:10,VILLA LURO,15
Denuncia,02/07/2021,02:01:35,FLORES,02
Denuncia,03/07/2021,15:02:21,PALERMO,15
Denuncia,03/07/2021,12:51:32,ALMAGRO,12
Denuncia,03/07/2021,18:29:25,VILLA LURO,18
Denuncia,03/07/2021,13:04:45,NUÑEZ,13
Denuncia,03/07/2021,16:55:17,CABALLITO,16
Denuncia,04/07/2021,18:09:44,FLORES,18
Denuncia,04/07/2021,22:37:09,PALERMO,22
Denuncia,04/07/2021,18:32:06,MATADEROS,18
Denuncia,04/07/2021,21:34:28,VILLA LURO,21
Denuncia,04/07/2021,19:48:56,VILLA DEL PARQUE,19
Denuncia,05/07/2021,14:38:34,BARRACAS,14
Denuncia,05/07/2021,16:06:13,CABALLITO,16
Denuncia,05/07/2021,15:29:07,CABALLITO,15
Denuncia,05/07/2021,02:06:47,RECOLETA,02
Denuncia,05/07/2021,17:10:35,CABALLITO,17
Denuncia,05/07/2021,17:05:00,PARQUE CHAS,17
Denuncia,05/07/2021,14:32:53,VILLA REAL,14
Denuncia,05/07/2021,12:50:36,VILLA CRESPO,12
Denuncia,05/07/2021,10:29:32,VILLA CRESPO,10
Denuncia,05/07/2021,09:15:00,BARRACAS,09
Denuncia,06/07/2021,11:01:10,VILLA ORTUZAR,11
Denuncia,06/07/2021,00:30:38,CABALLITO,00
Denuncia,06/07/2021,10:48:49,PALERMO,10
Denuncia,06/07/2021,13:50:05,RECOLETA,13
Denuncia,06/07/2021,11:18:03,CABALLITO,11
Denuncia,06/07/2021,11:39:55,PALERMO,11
Denuncia,06/07/2021,08:50:33,VILLA DEVOTO,08
Denuncia,06/07/2021,14:24:39,VILLA URQUIZA,14
Denuncia,07/07/2021,20:57:01,BELGRANO,20
Denuncia,07/07/2021,19:00:20,RECOLETA,19
Denuncia,07/07/2021,14:26:47,BELGRANO,14
Denuncia,07/07/2021,14:40:12,BELGRANO,14
Denuncia,07/07/2021,00:45:57,BELGRANO,00
Denuncia,07/07/2021,13:50:55,ALMAGRO,13
Denuncia,07/07/2021,19:00:47,PALERMO,19
Denuncia,07/07/2021,13:53:41,CABALLITO,13
Denuncia,07/07/2021,22:43:39,CABALLITO,22
Denuncia,07/07/2021,09:01:59,VERSALLES,09
Denuncia,08/07/2021,10:44:28,VILLA LURO,10
Denuncia,08/07/2021,11:05:09,VILLA URQUIZA,11
Denuncia,08/07/2021,19:56:17,RECOLETA,19
Denuncia,08/07/2021,09:33:07,BELGRANO,09
Denuncia,08/07/2021,09:07:05,NUÑEZ,09
Denuncia,09/07/2021,11:41:39,ALMAGRO,11
Denuncia,09/07/2021,20:41:05,RECOLETA,20
Denuncia,09/07/2021,12:20:11,ALMAGRO,12
Denuncia,10/07/2021,07:53:57,RECOLETA,07
Denuncia,10/07/2021,13:50:29,BALVANERA,13
Denuncia,10/07/2021,15:26:15,PALERMO,15
Denuncia,10/07/2021,13:51:13,BELGRANO,13
Denuncia,11/07/2021,07:44:13,SAN CRISTOBAL,07
Denuncia,11/07/2021,19:04:11,BALVANERA,19
Denuncia,11/07/2021,14:57:51,PATERNAL,14
Denuncia,11/07/2021,15:16:28,VILLA SANTA RITA,15
Denuncia,11/07/2021,08:03:46,PALERMO,08
Denuncia,11/07/2021,22:25:14,SAN TELMO,22
Denuncia,11/07/2021,23:33:36,PALERMO,23
Denuncia,11/07/2021,16:40:17,VILLA ORTUZAR,16
Denuncia,11/07/2021,22:09:49,PALERMO,22
Denuncia,12/07/2021,12:49:53,RECOLETA,12
Denuncia,12/07/2021,10:17:32,PALERMO,10
Denuncia,12/07/2021,11:08:46,VILLA REAL,11
Denuncia,12/07/2021,13:10:00,VILLA URQUIZA,13
Denuncia,12/07/2021,21:37:01,CABALLITO,21
Denuncia,12/07/2021,20:00:21,BELGRANO,20
Denuncia,12/07/2021,20:04:05,CABALLITO,20
Denuncia,12/07/2021,15:15:14,CABALLITO,15
Denuncia,13/07/2021,06:26:48,PARQUE PATRICIOS,06
Denuncia,13/07/2021,12:57:56,CABALLITO,12
Denuncia,13/07/2021,13:43:53,RECOLETA,13
Denuncia,13/07/2021,10:51:04,VILLA URQUIZA,10
Denuncia,13/07/2021,18:13:20,ALMAGRO,18
Denuncia,14/07/2021,12:05:26,VILLA PUEYRREDON,12
Denuncia,14/07/2021,23:04:32,VILLA CRESPO,23
Denuncia,14/07/2021,01:05:44,BARRACAS,01
Denuncia,14/07/2021,13:48:23,CABALLITO,13
Denuncia,14/07/2021,12:52:04,CABALLITO,12
Denuncia,14/07/2021,17:37:18,NUÑEZ,17
Denuncia,14/07/2021,15:04:29,CABALLITO,15
Denuncia,14/07/2021,00:03:04,CABALLITO,00
Denuncia,14/07/2021,11:50:46,VILLA CRESPO,11
Denuncia,14/07/2021,14:59:33,NUÑEZ,14
Denuncia,14/07/2021,17:10:40,CHACARITA,17
Denuncia,14/07/2021,13:58:51,VILLA URQUIZA,13
Denuncia,15/07/2021,14:31:49,BALVANERA,14
Denuncia,15/07/2021,13:17:52,BALVANERA,13
Denuncia,15/07/2021,13:23:28,BALVANERA,13
Denuncia,15/07/2021,11:57:40,VILLA URQUIZA,11
Denuncia,15/07/2021,17:38:56,SAAVEDRA,17
Denuncia,15/07/2021,17:11:18,CABALLITO,17
Denuncia,15/07/2021,21:04:39,RECOLETA,21
Denuncia,15/07/2021,10:40:24,CHACARITA,10
Denuncia,15/07/2021,16:01:15,NUÑEZ,16
Denuncia,15/07/2021,15:49:36,CABALLITO,15
Denuncia,16/07/2021,20:20:19,CABALLITO,20
Denuncia,16/07/2021,11:12:30,PARQUE CHACABUCO,11
Denuncia,16/07/2021,12:13:03,VILLA URQUIZA,12
Denuncia,16/07/2021,10:07:52,BELGRANO,10
Denuncia,16/07/2021,11:49:06,ALMAGRO,11
Denuncia,16/07/2021,13:30:14,FLORES,13
Denuncia,16/07/2021,20:15:55,PARQUE CHACABUCO,20
Denuncia,16/07/2021,20:30:47,VELEZ SARSFIELD,20
Denuncia,17/07/2021,08:38:02,COLEGIALES,08
Denuncia,17/07/2021,13:08:22,BALVANERA,13
Denuncia,17/07/2021,11:24:47,PALERMO,11
Denuncia,17/07/2021,12:43:01,VILLA CRESPO,12
Denuncia,17/07/2021,20:15:50,MONSERRAT,20
Denuncia,18/07/2021,19:19:25,BARRACAS,19
Denuncia,18/07/2021,12:27:02,VILLA RIACHUELO,12
Denuncia,18/07/2021,10:00:07,PALERMO,10
Denuncia,18/07/2021,19:51:44,CABALLITO,19
Denuncia,18/07/2021,20:11:53,PALERMO,20
Denuncia,18/07/2021,22:17:50,CABALLITO,22
Denuncia,19/07/2021,12:43:04,VILLA URQUIZA,12
Denuncia,19/07/2021,11:29:59,SAN NICOLAS,11
Denuncia,19/07/2021,10:34:41,PARQUE CHACABUCO,10
Denuncia,19/07/2021,15:37:40,VILLA GRAL. MITRE,15
Denuncia,19/07/2021,01:43:48,VILLA DEL PARQUE,01
Denuncia,19/07/2021,16:32:34,ALMAGRO,16
Denuncia,20/07/2021,10:34:48,ALMAGRO,10
Denuncia,20/07/2021,17:20:01,AGRONOMIA,17
Denuncia,20/07/2021,11:50:09,RECOLETA,11
Denuncia,20/07/2021,15:15:11,RECOLETA,15
Denuncia,20/07/2021,10:31:26,VILLA CRESPO,10
Denuncia,20/07/2021,18:50:10,PALERMO,18
Denuncia,21/07/2021,09:02:06,VILLA SANTA RITA,09
Denuncia,21/07/2021,18:34:45,RECOLETA,18
Denuncia,21/07/2021,13:02:41,RETIRO,13
Denuncia,21/07/2021,10:34:09,VILLA LUGANO,10
Denuncia,21/07/2021,15:17:47,SAN NICOLAS,15
Denuncia,21/07/2021,07:24:07,RETIRO,07
Denuncia,21/07/2021,07:12:15,PALERMO,07
Denuncia,21/07/2021,20:43:41,NUÑEZ,20
Denuncia,21/07/2021,14:02:59,PALERMO,14
Denuncia,21/07/2021,16:20:10,VILLA LURO,16
Denuncia,21/07/2021,23:42:28,PALERMO,23
Denuncia,21/07/2021,22:13:50,CONSTITUCION,22
Denuncia,22/07/2021,13:34:59,VILLA LURO,13
