tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes,hora
Denuncia,10/12/2021,09:46:10,CONSTITUCION,12,09
Denuncia,10/12/2021,09:12:13,VILLA LURO,12,09
Denuncia,10/12/2021,10:57:28,VILLA CRESPO,12,10
Denuncia,10/12/2021,10:15:48,COLEGIALES,12,10
Denuncia,10/12/2021,16:33:55,PALERMO,12,16
Denuncia,10/12/2021,09:22:22,VILLA DEVOTO,12,09
Denuncia,10/12/2021,10:15:47,VILLA LURO,12,10
Denuncia,10/12/2021,23:08:19,BOEDO,12,23
Denuncia,10/12/2021,22:46:27,BELGRANO,12,22
Denuncia,10/12/2021,23:19:03,NUÑEZ,12,23
Denuncia,10/12/2021,18:08:23,MONSERRAT,12,18
Denuncia,10/12/2021,18:00:53,SAN TELMO,12,18
Denuncia,10/12/2021,08:31:04,BELGRANO,12,08
Denuncia,10/12/2021,00:21:37,MONSERRAT,12,00
Denuncia,11/12/2021,21:58:44,CHACARITA,12,21
Denuncia,11/12/2021,22:39:25,NUÑEZ,12,22
Denuncia,11/12/2021,22:46:05,PALERMO,12,22
Denuncia,11/12/2021,02:12:58,PALERMO,12,02
Denuncia,11/12/2021,02:14:08,ALMAGRO,12,02
Denuncia,11/12/2021,21:37:27,NUÑEZ,12,21
Denuncia,11/12/2021,21:50:54,SAN NICOLAS,12,21
Denuncia,11/12/2021,20:01:21,CHACARITA,12,20
Denuncia,11/12/2021,17:42:59,CABALLITO,12,17
Denuncia,11/12/2021,11:42:59,COLEGIALES,12,11
Denuncia,11/12/2021,23:02:26,CHACARITA,12,23
Denuncia,11/12/2021,00:36:21,PALERMO,12,00
Denuncia,11/12/2021,07:50:03,CABALLITO,12,07
Denuncia,11/12/2021,01:06:34,MONSERRAT,12,01
Denuncia,11/12/2021,01:43:10,PALERMO,12,01
Denuncia,11/12/2021,02:40:03,PALERMO,12,02
Denuncia,11/12/2021,11:06:38,CHACARITA,12,11
Denuncia,11/12/2021,15:11:07,VILLA CRESPO,12,15
Denuncia,11/12/2021,18:48:33,PALERMO,12,18
Denuncia,11/12/2021,15:02:19,COLEGIALES,12,15
Denuncia,12/12/2021,01:25:05,CABALLITO,12,01
Denuncia,12/12/2021,10:36:25,PALERMO,12,10
Denuncia,12/12/2021,03:24:03,PALERMO,12,03
Denuncia,12/12/2021,08:05:52,SAN NICOLAS,12,08
Denuncia,12/12/2021,09:56:16,CHACARITA,12,09
Denuncia,12/12/2021,00:08:07,VILLA SANTA RITA,12,00
Denuncia,12/12/2021,23:33:26,PALERMO,12,23
Denuncia,12/12/2021,03:00:14,PALERMO,12,03
Denuncia,12/12/2021,15:17:01,VILLA LUGANO,12,15
Denuncia,12/12/2021,22:14:19,BALVANERA,12,22
Denuncia,12/12/2021,14:46:26,RECOLETA,12,14
Denuncia,12/12/2021,23:17:24,PALERMO,12,23
Denuncia,13/12/2021,13:22:44,MONSERRAT,12,13
Denuncia,13/12/2021,13:53:01,RECOLETA,12,13
Denuncia,13/12/2021,01:46:48,VILLA LURO,12,01
Denuncia,13/12/2021,12:21:38,BELGRANO,12,12
Denuncia,13/12/2021,01:57:08,MONSERRAT,12,01
Denuncia,13/12/2021,11:31:39,CABALLITO,12,11
Denuncia,13/12/2021,12:36:23,VILLA URQUIZA,12,12
Denuncia,13/12/2021,14:21:03,VILLA DEVOTO,12,14
Denuncia,13/12/2021,10:48:30,PALERMO,12,10
Denuncia,13/12/2021,19:39:37,BELGRANO,12,19
Denuncia,13/12/2021,12:40:37,VILLA LURO,12,12
Denuncia,13/12/2021,19:01:41,CABALLITO,12,19
Denuncia,13/12/2021,22:22:53,PALERMO,12,22
Denuncia,14/12/2021,00:46:03,PALERMO,12,00
Denuncia,14/12/2021,02:27:27,RECOLETA,12,02
Denuncia,14/12/2021,10:17:42,MONSERRAT,12,10
Denuncia,14/12/2021,00:59:13,COLEGIALES,12,00
Denuncia,14/12/2021,12:32:46,VILLA SANTA RITA,12,12
Denuncia,14/12/2021,10:55:48,PARQUE CHAS,12,10
Denuncia,14/12/2021,15:46:05,VILLA URQUIZA,12,15
Denuncia,14/12/2021,21:00:28,CABALLITO,12,21
Denuncia,14/12/2021,21:10:49,CABALLITO,12,21
Denuncia,14/12/2021,07:16:52,MONSERRAT,12,07
Denuncia,14/12/2021,00:24:08,VILLA URQUIZA,12,00
Denuncia,14/12/2021,16:27:31,VILLA URQUIZA,12,16
Denuncia,14/12/2021,16:55:27,FLORESTA,12,16
Denuncia,14/12/2021,17:57:52,MONSERRAT,12,17
Denuncia,15/12/2021,16:23:35,PALERMO,12,16
Denuncia,15/12/2021,11:41:50,CABALLITO,12,11
Denuncia,15/12/2021,08:44:33,SAN TELMO,12,08
Denuncia,15/12/2021,19:23:01,VILLA URQUIZA,12,19
Denuncia,15/12/2021,22:02:09,PALERMO,12,22
Denuncia,15/12/2021,02:52:34,BALVANERA,12,02
Denuncia,15/12/2021,22:58:35,ALMAGRO,12,22
Denuncia,15/12/2021,11:58:34,RETIRO,12,11
Denuncia,15/12/2021,08:43:37,CHACARITA,12,08
Denuncia,15/12/2021,09:35:06,VILLA PUEYRREDON,12,09
Denuncia,15/12/2021,22:38:12,PALERMO,12,22
Denuncia,15/12/2021,23:14:51,FLORES,12,23
Denuncia,15/12/2021,23:22:21,PALERMO,12,23
Denuncia,15/12/2021,13:11:08,CABALLITO,12,13
Denuncia,15/12/2021,21:54:22,PALERMO,12,21
Denuncia,15/12/2021,16:37:29,BELGRANO,12,16
Denuncia,16/12/2021,19:31:22,VILLA ORTUZAR,12,19
Denuncia,16/12/2021,10:11:56,BOEDO,12,10
Denuncia,16/12/2021,10:56:00,VILLA PUEYRREDON,12,10
Denuncia,16/12/2021,16:17:03,NUÑEZ,12,16
Denuncia,16/12/2021,18:32:42,MONSERRAT,12,18
Denuncia,16/12/2021,14:40:00,VILLA LUGANO,12,14
Denuncia,16/12/2021,09:55:35,VILLA CRESPO,12,09
Denuncia,16/12/2021,01:19:25,PALERMO,12,01
Denuncia,16/12/2021,14:17:55,PALERMO,12,14
Denuncia,16/12/2021,16:20:52,PATERNAL,12,16
Denuncia,16/12/2021,01:15:19,VILLA RIACHUELO,12,01
Denuncia,16/12/2021,19:35:53,VILLA ORTUZAR,12,19
Denuncia,16/12/2021,10:31:53,FLORES,12,10
Denuncia,16/12/2021,11:26:07,BALVANERA,12,11
Denuncia,16/12/2021,21:13:07,PUERTO MADERO,12,21
Denuncia,16/12/2021,23:34:53,VILLA DEL PARQUE,12,23
Denuncia,16/12/2021,13:01:51,RECOLETA,12,13
Denuncia,16/12/2021,22:32:09,NUÑEZ,12,22
Denuncia,16/12/2021,23:41:40,VILLA DEL PARQUE,12,23
Denuncia,16/12/2021,23:09:20,PALERMO,12,23
Denuncia,16/12/2021,23:30:17,VILLA DEL PARQUE,12,23
Denuncia,16/12/2021,17:55:07,PALERMO,12,17
Denuncia,16/12/2021,22:01:14,PALERMO,12,22
Denuncia,17/12/2021,11:55:17,VILLA DEL PARQUE,12,11
Denuncia,17/12/2021,00:16:25,PUERTO MADERO,12,00
Denuncia,17/12/2021,01:47:57,ALMAGRO,12,01
Denuncia,17/12/2021,00:12:35,LINIERS,12,00
Denuncia,17/12/2021,13:09:33,PALERMO,12,13
Denuncia,17/12/2021,13:20:43,PALERMO,12,13
Denuncia,17/12/2021,08:35:46,PALERMO,12,08
Denuncia,17/12/2021,02:03:42,RECOLETA,12,02
Denuncia,17/12/2021,13:24:32,PALERMO,12,13
Denuncia,17/12/2021,14:30:45,PALERMO,12,14
Denuncia,17/12/2021,02:05:54,RECOLETA,12,02
Denuncia,17/12/2021,01:46:28,VILLA URQUIZA,12,01
Denuncia,17/12/2021,18:34:46,MONSERRAT,12,18
Denuncia,17/12/2021,22:25:43,PALERMO,12,22
Denuncia,17/12/2021,22:16:04,VILLA ORTUZAR,12,22
Denuncia,17/12/2021,23:41:23,BELGRANO,12,23
Denuncia,17/12/2021,19:19:59,PALERMO,12,19
Denuncia,18/12/2021,00:09:05,SAN CRISTOBAL,12,00
Denuncia,18/12/2021,17:56:33,ALMAGRO,12,17
Denuncia,18/12/2021,20:11:21,VILLA DEL PARQUE,12,20
Denuncia,18/12/2021,17:20:28,CABALLITO,12,17
Denuncia,18/12/2021,09:44:50,PATERNAL,12,09
Denuncia,18/12/2021,09:09:50,BALVANERA,12,09
Denuncia,18/12/2021,01:03:46,BALVANERA,12,01
Denuncia,18/12/2021,01:07:53,PALERMO,12,01
Denuncia,18/12/2021,17:14:58,CABALLITO,12,17
Denuncia,18/12/2021,01:44:59,FLORES,12,01
Denuncia,18/12/2021,06:01:02,SAN TELMO,12,06
Denuncia,18/12/2021,15:10:35,SAN TELMO,12,15
Denuncia,18/12/2021,23:47:44,PALERMO,12,23
Denuncia,18/12/2021,21:45:56,SAN TELMO,12,21
Denuncia,18/12/2021,23:14:52,PALERMO,12,23
Denuncia,18/12/2021,20:57:21,PALERMO,12,20
Denuncia,18/12/2021,19:00:15,CHACARITA,12,19
Denuncia,19/12/2021,13:18:25,PALERMO,12,13
Denuncia,19/12/2021,08:23:22,SAN TELMO,12,08
Denuncia,19/12/2021,03:00:21,PARQUE CHACABUCO,12,03
Denuncia,19/12/2021,11:00:55,PARQUE AVELLANEDA,12,11
Denuncia,19/12/2021,09:15:59,SAN TELMO,12,09
Denuncia,19/12/2021,03:41:14,ALMAGRO,12,03
Denuncia,19/12/2021,21:53:53,FLORES,12,21
Denuncia,19/12/2021,17:26:54,CABALLITO,12,17
Denuncia,19/12/2021,08:36:45,SAN TELMO,12,08
Denuncia,19/12/2021,09:07:07,SAN TELMO,12,09
Denuncia,19/12/2021,11:23:19,VILLA DEL PARQUE,12,11
Denuncia,19/12/2021,21:24:18,PALERMO,12,21
Denuncia,19/12/2021,17:38:22,BALVANERA,12,17
Denuncia,19/12/2021,22:57:50,PALERMO,12,22
Denuncia,19/12/2021,15:41:15,LINIERS,12,15
Denuncia,19/12/2021,14:55:48,VILLA CRESPO,12,14
Denuncia,19/12/2021,22:20:44,PALERMO,12,22
Denuncia,19/12/2021,16:30:53,PALERMO,12,16
Denuncia,19/12/2021,02:57:55,VILLA URQUIZA,12,02
Denuncia,19/12/2021,16:38:38,ALMAGRO,12,16
Denuncia,20/12/2021,12:36:36,COLEGIALES,12,12
Denuncia,20/12/2021,11:24:11,SAN TELMO,12,11
Denuncia,20/12/2021,10:17:48,CABALLITO,12,10
Denuncia,20/12/2021,09:55:47,SAN TELMO,12,09
Denuncia,20/12/2021,02:24:34,PALERMO,12,02
Denuncia,20/12/2021,08:09:48,VILLA DEL PARQUE,12,08
Denuncia,20/12/2021,17:50:15,CABALLITO,12,17
Denuncia,20/12/2021,01:42:19,VILLA URQUIZA,12,01
Denuncia,20/12/2021,01:37:13,VILLA URQUIZA,12,01
Denuncia,20/12/2021,13:51:05,FLORES,12,13
Denuncia,20/12/2021,12:19:20,VILLA SANTA RITA,12,12
Denuncia,20/12/2021,17:47:02,ALMAGRO,12,17
Denuncia,20/12/2021,10:26:09,CABALLITO,12,10
Denuncia,20/12/2021,11:54:29,BELGRANO,12,11
Denuncia,20/12/2021,15:22:40,SAAVEDRA,12,15
Denuncia,20/12/2021,17:25:45,BELGRANO,12,17
Denuncia,20/12/2021,17:07:25,BELGRANO,12,17
Denuncia,20/12/2021,13:47:18,BOCA,12,13
Denuncia,20/12/2021,18:33:24,VILLA URQUIZA,12,18
Denuncia,20/12/2021,22:15:52,PALERMO,12,22
Denuncia,20/12/2021,23:46:38,VILLA CRESPO,12,23
Denuncia,21/12/2021,19:36:44,PALERMO,12,19
Denuncia,21/12/2021,00:44:01,PUERTO MADERO,12,00
Denuncia,21/12/2021,09:48:46,BALVANERA,12,09
Denuncia,21/12/2021,14:50:11,NUÑEZ,12,14
Denuncia,21/12/2021,20:01:50,VILLA URQUIZA,12,20
Denuncia,21/12/2021,09:24:55,CHACARITA,12,09
Denuncia,21/12/2021,21:33:14,ALMAGRO,12,21
Denuncia,21/12/2021,17:19:10,BELGRANO,12,17
Denuncia,21/12/2021,23:13:30,BELGRANO,12,23
Denuncia,21/12/2021,10:46:42,RECOLETA,12,10
Denuncia,21/12/2021,08:44:43,RECOLETA,12,08
Denuncia,21/12/2021,19:35:19,BALVANERA,12,19
Denuncia,21/12/2021,21:05:36,SAN NICOLAS,12,21
Denuncia,22/12/2021,13:41:31,ALMAGRO,12,13
Denuncia,22/12/2021,10:09:06,RECOLETA,12,10
Denuncia,22/12/2021,15:01:24,MONSERRAT,12,15
Denuncia,22/12/2021,11:42:35,VILLA PUEYRREDON,12,11
Denuncia,22/12/2021,08:46:16,BELGRANO,12,08
Denuncia,22/12/2021,00:09:12,BALVANERA,12,00
Denuncia,22/12/2021,07:30:35,VILLA URQUIZA,12,07
Denuncia,22/12/2021,13:24:50,BELGRANO,12,13
Denuncia,22/12/2021,07:27:55,FLORES,12,07
Denuncia,22/12/2021,08:53:47,CHACARITA,12,08
Denuncia,22/12/2021,08:16:39,PALERMO,12,08
Denuncia,22/12/2021,11:08:42,BELGRANO,12,11
Denuncia,22/12/2021,01:32:46,PALERMO,12,01
Denuncia,22/12/2021,20:04:58,SAN CRISTOBAL,12,20
Denuncia,22/12/2021,22:39:44,SAAVEDRA,12,22
Denuncia,22/12/2021,22:02:57,CABALLITO,12,22
Denuncia,22/12/2021,18:27:33,VILLA ORTUZAR,12,18
Denuncia,22/12/2021,10:45:07,PALERMO,12,10
Denuncia,22/12/2021,18:52:58,ALMAGRO,12,18
Denuncia,22/12/2021,16:57:37,BOCA,12,16
Denuncia,22/12/2021,23:25:12,NUÑEZ,12,23
Denuncia,22/12/2021,23:32:21,PALERMO,12,23
Denuncia,22/12/2021,19:54:42,BALVANERA,12,19
Denuncia,23/12/2021,22:15:32,BOCA,12,22
Denuncia,23/12/2021,07:58:11,CHACARITA,12,07
Denuncia,23/12/2021,00:51:17,VILLA URQUIZA,12,00
Denuncia,23/12/2021,00:55:07,PALERMO,12,00
Denuncia,23/12/2021,04:31:24,MONSERRAT,12,04
Denuncia,23/12/2021,12:12:27,ALMAGRO,12,12
Denuncia,23/12/2021,12:43:16,NUÑEZ,12,12
Denuncia,23/12/2021,00:06:18,PALERMO,12,00
Denuncia,23/12/2021,00:14:37,LINIERS,12,00
Denuncia,23/12/2021,07:57:49,MONSERRAT,12,07
Denuncia,23/12/2021,22:49:17,PALERMO,12,22
Denuncia,23/12/2021,20:40:48,PALERMO,12,20
Denuncia,23/12/2021,22:09:21,SAN NICOLAS,12,22
Denuncia,23/12/2021,21:27:03,BOCA,12,21
Denuncia,24/12/2021,00:14:36,CHACARITA,12,00
Denuncia,24/12/2021,02:20:42,ALMAGRO,12,02
Denuncia,24/12/2021,11:54:52,RECOLETA,12,11
Denuncia,24/12/2021,12:22:57,VILLA CRESPO,12,12
Denuncia,24/12/2021,15:40:52,COLEGIALES,12,15
Denuncia,24/12/2021,21:30:25,BELGRANO,12,21
Denuncia,24/12/2021,07:40:26,FLORES,12,07
Denuncia,25/12/2021,18:20:24,MONSERRAT,12,18
Denuncia,25/12/2021,21:52:54,CHACARITA,12,21
Denuncia,25/12/2021,20:25:32,MONSERRAT,12,20
Denuncia,25/12/2021,20:27:55,MONSERRAT,12,20
Denuncia,26/12/2021,01:30:33,VILLA DEL PARQUE,12,01
Denuncia,26/12/2021,22:10:44,CHACARITA,12,22
Denuncia,26/12/2021,01:32:23,PALERMO,12,01
Denuncia,26/12/2021,01:49:56,MONSERRAT,12,01
Denuncia,26/12/2021,08:56:38,PALERMO,12,08
Denuncia,26/12/2021,10:35:18,ALMAGRO,12,10
Denuncia,26/12/2021,13:34:27,MONSERRAT,12,13
Denuncia,26/12/2021,08:07:56,VILLA CRESPO,12,08
Denuncia,26/12/2021,16:31:49,PALERMO,12,16
Denuncia,27/12/2021,01:17:07,FLORESTA,12,01
Denuncia,27/12/2021,13:21:21,CHACARITA,12,13
Denuncia,27/12/2021,13:26:02,SAN NICOLAS,12,13
Denuncia,27/12/2021,18:54:09,CHACARITA,12,18
Denuncia,27/12/2021,22:34:29,NUÑEZ,12,22
Denuncia,27/12/2021,02:52:00,VILLA URQUIZA,12,02
Denuncia,27/12/2021,09:26:01,MONSERRAT,12,09
Denuncia,27/12/2021,10:59:22,BELGRANO,12,10
Denuncia,27/12/2021,14:49:34,PALERMO,12,14
Denuncia,27/12/2021,13:52:16,ALMAGRO,12,13
Denuncia,27/12/2021,22:00:34,SAAVEDRA,12,22
Denuncia,28/12/2021,21:09:31,RECOLETA,12,21
Denuncia,28/12/2021,08:21:36,CHACARITA,12,08
Denuncia,28/12/2021,05:39:17,PALERMO,12,05
Denuncia,28/12/2021,11:25:31,SAAVEDRA,12,11
Denuncia,28/12/2021,01:09:41,CABALLITO,12,01
Denuncia,28/12/2021,10:39:52,VILLA URQUIZA,12,10
Denuncia,28/12/2021,20:55:45,VILLA URQUIZA,12,20
Denuncia,29/12/2021,00:09:44,VILLA CRESPO,12,00
Denuncia,29/12/2021,12:59:28,PALERMO,12,12
Denuncia,29/12/2021,09:14:54,SAAVEDRA,12,09
Denuncia,29/12/2021,09:26:01,MATADEROS,12,09
Denuncia,29/12/2021,09:42:15,VILLA CRESPO,12,09
Denuncia,29/12/2021,15:34:47,BARRACAS,12,15
Denuncia,29/12/2021,23:09:01,CABALLITO,12,23
Denuncia,29/12/2021,22:05:51,COGHLAN,12,22
Denuncia,29/12/2021,16:49:13,FLORES,12,16
Denuncia,30/12/2021,22:45:41,RECOLETA,12,22
Denuncia,30/12/2021,11:28:07,ALMAGRO,12,11
Denuncia,30/12/2021,08:50:44,BELGRANO,12,08
Denuncia,30/12/2021,21:33:16,PARQUE CHAS,12,21
Denuncia,31/12/2021,04:00:31,MONSERRAT,12,04
Denuncia,31/12/2021,06:15:55,CABALLITO,12,06
Denuncia,31/12/2021,07:25:27,VILLA RIACHUELO,12,07
Denuncia,31/12/2021,13:29:01,RETIRO,12,13
Denuncia,31/12/2021,14:45:59,BELGRANO,12,14
Denuncia,31/12/2021,16:11:15,RECOLETA,12,16
