tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes
DENUNCIA,11/02/2021,19:17:48,BARRACAS,02
DENUNCIA,11/02/2021,23:03:07,FLORES,02
DENUNCIA,11/02/2021,20:01:52,PALERMO,02
DENUNCIA,11/02/2021,13:35:54,MONSERRAT,02
DENUNCIA,11/02/2021,12:14:51,CABALLITO,02
DENUNCIA,11/02/2021,16:58:51,VILLA SANTA RITA,02
DENUNCIA,11/02/2021,19:20:36,CABALLITO,02
DENUNCIA,11/02/2021,19:16:02,PALERMO,02
DENUNCIA,11/02/2021,22:19:42,BALVANERA,02
DENUNCIA,11/02/2021,11:22:56,SAAVEDRA,02
DENUNCIA,12/02/2021,10:43:31,BELGRANO,02
DENUNCIA,12/02/2021,00:58:00,PALERMO,02
DENUNCIA,12/02/2021,13:37:39,CABALLITO,02
DENUNCIA,12/02/2021,07:35:15,MATADEROS,02
DENUNCIA,12/02/2021,08:20:10,LINIERS,02
DENUNCIA,12/02/2021,00:03:57,PALERMO,02
DENUNCIA,12/02/2021,16:55:38,BOCA,02
DENUNCIA,12/02/2021,18:25:50,LINIERS,02
DENUNCIA,12/02/2021,17:31:54,ALMAGRO,02
DENUNCIA,13/02/2021,17:44:35,BALVANERA,02
DENUNCIA,13/02/2021,22:07:40,SAN NICOLAS,02
DENUNCIA,13/02/2021,09:07:01,BELGRANO,02
DENUNCIA,13/02/2021,15:59:20,BALVANERA,02
DENUNCIA,13/02/2021,08:25:03,BOCA,02
DENUNCIA,13/02/2021,19:47:36,CABALLITO,02
DENUNCIA,13/02/2021,23:32:56,SAN NICOLAS,02
DENUNCIA,13/02/2021,16:53:20,VILLA CRESPO,02
DENUNCIA,14/02/2021,01:14:13,MONSERRAT,02
DENUNCIA,14/02/2021,16:50:07,VILLA URQUIZA,02
DENUNCIA,14/02/2021,03:53:29,VILLA CRESPO,02
DENUNCIA,14/02/2021,00:07:29,NUÑEZ,02
DENUNCIA,14/02/2021,16:05:12,PATERNAL,02
DENUNCIA,14/02/2021,23:56:41,ALMAGRO,02
DENUNCIA,14/02/2021,21:58:35,ALMAGRO,02
DENUNCIA,14/02/2021,17:32:30,BELGRANO,02
DENUNCIA,14/02/2021,16:08:43,CABALLITO,02
DENUNCIA,14/02/2021,15:44:13,FLORESTA,02
DENUNCIA,14/02/2021,20:45:11,AGRONOMIA,02
DENUNCIA,14/02/2021,22:56:04,ALMAGRO,02
DENUNCIA,15/02/2021,04:58:59,CABALLITO,02
DENUNCIA,15/02/2021,09:31:47,VILLA GRAL. MITRE,02
DENUNCIA,15/02/2021,11:45:26,BELGRANO,02
DENUNCIA,15/02/2021,11:56:03,VILLA GRAL. MITRE,02
DENUNCIA,15/02/2021,12:46:34,MATADEROS,02
DENUNCIA,15/02/2021,19:17:43,RECOLETA,02
DENUNCIA,15/02/2021,20:36:48,ALMAGRO,02
DENUNCIA,15/02/2021,11:44:24,COLEGIALES,02
DENUNCIA,15/02/2021,19:07:16,VILLA LUGANO,02
DENUNCIA,15/02/2021,09:01:47,MONTE CASTRO,02
DENUNCIA,15/02/2021,21:13:25,PALERMO,02
DENUNCIA,16/02/2021,11:24:11,COLEGIALES,02
DENUNCIA,16/02/2021,16:49:02,BALVANERA,02
DENUNCIA,16/02/2021,23:25:54,PARQUE CHACABUCO,02
DENUNCIA,16/02/2021,00:25:08,VILLA PUEYRREDON,02
DENUNCIA,16/02/2021,05:27:59,VILLA URQUIZA,02
DENUNCIA,16/02/2021,12:47:42,BOEDO,02
DENUNCIA,16/02/2021,09:37:34,COLEGIALES,02
DENUNCIA,16/02/2021,10:13:03,SAAVEDRA,02
DENUNCIA,16/02/2021,10:38:04,VILLA CRESPO,02
DENUNCIA,16/02/2021,18:08:18,BALVANERA,02
DENUNCIA,16/02/2021,12:38:04,COLEGIALES,02
DENUNCIA,16/02/2021,11:55:18,VILLA URQUIZA,02
DENUNCIA,17/02/2021,19:41:04,VILLA SANTA RITA,02
DENUNCIA,17/02/2021,20:41:58,NUÑEZ,02
DENUNCIA,17/02/2021,17:22:32,PALERMO,02
DENUNCIA,17/02/2021,17:46:35,VILLA CRESPO,02
DENUNCIA,17/02/2021,12:11:12,PARQUE AVELLANEDA,02
DENUNCIA,17/02/2021,20:35:18,VILLA GRAL. MITRE,02
DENUNCIA,17/02/2021,19:06:40,SAAVEDRA,02
DENUNCIA,17/02/2021,22:27:54,VILLA DEVOTO,02
DENUNCIA,17/02/2021,23:14:17,ALMAGRO,02
DENUNCIA,17/02/2021,22:31:30,ALMAGRO,02
DENUNCIA,17/02/2021,15:26:05,COGHLAN,02
DENUNCIA,17/02/2021,14:11:09,VILLA URQUIZA,02
DENUNCIA,17/02/2021,22:31:42,ALMAGRO,02
DENUNCIA,18/02/2021,11:33:16,CABALLITO,02
DENUNCIA,18/02/2021,12:19:17,VILLA CRESPO,02
DENUNCIA,18/02/2021,09:09:07,COLEGIALES,02
DENUNCIA,18/02/2021,09:05:53,COLEGIALES,02
DENUNCIA,18/02/2021,10:17:55,LINIERS,02
DENUNCIA,18/02/2021,21:55:51,VILLA URQUIZA,02
DENUNCIA,18/02/2021,08:08:59,BELGRANO,02
DENUNCIA,18/02/2021,09:56:17,VILLA CRESPO,02
DENUNCIA,18/02/2021,02:33:32,VILLA URQUIZA,02
DENUNCIA,18/02/2021,08:38:15,RECOLETA,02
DENUNCIA,18/02/2021,12:51:34,CHACARITA,02
DENUNCIA,18/02/2021,20:12:23,BALVANERA,02
DENUNCIA,18/02/2021,12:23:34,PARQUE CHACABUCO,02
DENUNCIA,18/02/2021,12:12:51,SAAVEDRA,02
DENUNCIA,18/02/2021,19:14:55,VILLA URQUIZA,02
DENUNCIA,18/02/2021,13:42:50,VILLA URQUIZA,02
DENUNCIA,18/02/2021,22:51:21,BARRACAS,02
DENUNCIA,18/02/2021,18:26:54,CABALLITO,02
DENUNCIA,18/02/2021,19:52:36,BALVANERA,02
DENUNCIA,18/02/2021,20:52:50,ALMAGRO,02
DENUNCIA,18/02/2021,12:19:51,SAAVEDRA,02
DENUNCIA,18/02/2021,12:32:31,PALERMO,02
DENUNCIA,19/02/2021,16:25:26,FLORES,02
DENUNCIA,19/02/2021,10:00:19,VILLA URQUIZA,02
DENUNCIA,19/02/2021,17:34:27,NUÑEZ,02
DENUNCIA,19/02/2021,23:02:01,COLEGIALES,02
DENUNCIA,19/02/2021,21:43:05,VILLA URQUIZA,02
DENUNCIA,19/02/2021,00:25:34,BALVANERA,02
DENUNCIA,19/02/2021,14:09:51,NUÑEZ,02
DENUNCIA,19/02/2021,23:38:07,BALVANERA,02
DENUNCIA,19/02/2021,12:41:18,VILLA GRAL. MITRE,02
DENUNCIA,19/02/2021,14:39:21,CABALLITO,02
DENUNCIA,19/02/2021,16:56:25,BOCA,02
DENUNCIA,19/02/2021,20:31:13,BALVANERA,02
DENUNCIA,20/02/2021,00:04:49,VILLA URQUIZA,02
DENUNCIA,20/02/2021,20:39:26,ALMAGRO,02
DENUNCIA,20/02/2021,23:27:15,ALMAGRO,02
DENUNCIA,20/02/2021,00:14:47,ALMAGRO,02
DENUNCIA,20/02/2021,00:11:57,BALVANERA,02
DENUNCIA,20/02/2021,21:46:33,AGRONOMIA,02
DENUNCIA,20/02/2021,21:55:09,PALERMO,02
DENUNCIA,20/02/2021,14:04:42,RECOLETA,02
DENUNCIA,20/02/2021,00:21:32,BELGRANO,02
DENUNCIA,20/02/2021,00:21:48,VILLA URQUIZA,02
DENUNCIA,21/02/2021,01:31:51,PALERMO,02
DENUNCIA,21/02/2021,01:48:40,BALVANERA,02
DENUNCIA,21/02/2021,21:50:01,AGRONOMIA,02
DENUNCIA,21/02/2021,23:09:00,BELGRANO,02
DENUNCIA,21/02/2021,23:54:59,NUÑEZ,02
DENUNCIA,21/02/2021,18:49:05,PALERMO,02
DENUNCIA,21/02/2021,00:11:25,VILLA CRESPO,02
DENUNCIA,21/02/2021,13:37:22,CONSTITUCION,02
DENUNCIA,21/02/2021,00:57:16,PALERMO,02
DENUNCIA,22/02/2021,11:42:00,MATADEROS,02
DENUNCIA,22/02/2021,11:38:43,VILLA CRESPO,02
DENUNCIA,22/02/2021,01:45:43,VILLA GRAL. MITRE,02
DENUNCIA,22/02/2021,01:59:55,VILLA DEL PARQUE,02
DENUNCIA,22/02/2021,11:54:40,BARRACAS,02
DENUNCIA,22/02/2021,13:00:48,PALERMO,02
DENUNCIA,22/02/2021,15:38:45,NUÑEZ,02
DENUNCIA,22/02/2021,20:49:11,RECOLETA,02
DENUNCIA,22/02/2021,21:02:54,RECOLETA,02
DENUNCIA,23/02/2021,19:10:33,CABALLITO,02
DENUNCIA,23/02/2021,15:28:42,MATADEROS,02
DENUNCIA,23/02/2021,08:49:53,NUÑEZ,02
DENUNCIA,23/02/2021,18:01:18,ALMAGRO,02
DENUNCIA,23/02/2021,21:14:22,NUÑEZ,02
DENUNCIA,23/02/2021,14:23:02,FLORES,02
DENUNCIA,23/02/2021,08:07:22,PALERMO,02
DENUNCIA,23/02/2021,10:36:38,ALMAGRO,02
DENUNCIA,23/02/2021,11:52:10,CHACARITA,02
DENUNCIA,23/02/2021,14:56:38,FLORES,02
DENUNCIA,23/02/2021,23:39:05,PALERMO,02
DENUNCIA,23/02/2021,18:10:14,VILLA LURO,02
DENUNCIA,23/02/2021,09:59:10,MATADEROS,02
DENUNCIA,23/02/2021,14:48:37,VILLA URQUIZA,02
DENUNCIA,23/02/2021,22:59:31,MONTE CASTRO,02
DENUNCIA,24/02/2021,00:21:25,RECOLETA,02
DENUNCIA,24/02/2021,12:28:15,PARQUE CHACABUCO,02
DENUNCIA,24/02/2021,15:57:57,PALERMO,02
DENUNCIA,24/02/2021,09:42:49,PALERMO,02
DENUNCIA,24/02/2021,00:30:06,CABALLITO,02
DENUNCIA,24/02/2021,11:14:16,VILLA DEL PARQUE,02
DENUNCIA,24/02/2021,12:36:33,SAAVEDRA,02
DENUNCIA,24/02/2021,11:15:21,BELGRANO,02
DENUNCIA,24/02/2021,18:06:49,NUÑEZ,02
DENUNCIA,24/02/2021,11:40:49,BELGRANO,02
DENUNCIA,24/02/2021,15:22:06,ALMAGRO,02
DENUNCIA,24/02/2021,08:23:25,BELGRANO,02
DENUNCIA,24/02/2021,18:49:45,CABALLITO,02
DENUNCIA,24/02/2021,07:26:40,VILLA CRESPO,02
DENUNCIA,24/02/2021,13:44:40,VILLA LUGANO,02
DENUNCIA,24/02/2021,17:58:20,FLORES,02
DENUNCIA,24/02/2021,13:33:37,FLORES,02
DENUNCIA,24/02/2021,17:10:39,CHACARITA,02
DENUNCIA,24/02/2021,20:57:47,RECOLETA,02
DENUNCIA,24/02/2021,12:09:06,FLORESTA,02
DENUNCIA,24/02/2021,20:19:10,PALERMO,02
DENUNCIA,25/02/2021,12:55:17,RECOLETA,02
DENUNCIA,25/02/2021,00:25:58,SAN CRISTOBAL,02
DENUNCIA,25/02/2021,07:39:08,SAN NICOLAS,02
DENUNCIA,25/02/2021,07:48:46,VILLA URQUIZA,02
DENUNCIA,25/02/2021,11:00:45,FLORESTA,02
DENUNCIA,25/02/2021,09:28:21,PALERMO,02
DENUNCIA,25/02/2021,09:53:06,SAN NICOLAS,02
DENUNCIA,25/02/2021,11:11:55,LINIERS,02
DENUNCIA,25/02/2021,18:50:13,VILLA URQUIZA,02
DENUNCIA,25/02/2021,14:13:35,PALERMO,02
DENUNCIA,25/02/2021,15:47:06,BOCA,02
DENUNCIA,25/02/2021,20:39:23,BELGRANO,02
DENUNCIA,25/02/2021,23:43:59,MATADEROS,02
DENUNCIA,26/02/2021,07:59:00,VILLA ORTUZAR,02
DENUNCIA,26/02/2021,09:49:26,MONTE CASTRO,02
DENUNCIA,26/02/2021,11:03:08,BELGRANO,02
DENUNCIA,26/02/2021,23:18:35,MONSERRAT,02
DENUNCIA,26/02/2021,18:54:10,VILLA CRESPO,02
DENUNCIA,26/02/2021,12:08:40,VILLA CRESPO,02
DENUNCIA,26/02/2021,17:13:59,CHACARITA,02
DENUNCIA,26/02/2021,09:10:47,VILLA URQUIZA,02
DENUNCIA,26/02/2021,13:14:08,ALMAGRO,02
DENUNCIA,26/02/2021,10:05:07,VILLA URQUIZA,02
DENUNCIA,26/02/2021,13:49:56,SAAVEDRA,02
DENUNCIA,26/02/2021,09:47:57,RECOLETA,02
DENUNCIA,26/02/2021,23:35:57,ALMAGRO,02
DENUNCIA,27/02/2021,00:39:44,FLORES,02
DENUNCIA,27/02/2021,14:38:01,PALERMO,02
DENUNCIA,27/02/2021,01:11:59,ALMAGRO,02
DENUNCIA,27/02/2021,15:05:51,VILLA DEL PARQUE,02
DENUNCIA,27/02/2021,02:03:28,BOCA,02
DENUNCIA,27/02/2021,10:49:14,SAAVEDRA,02
DENUNCIA,27/02/2021,22:49:08,VILLA URQUIZA,02
DENUNCIA,27/02/2021,21:13:23,ALMAGRO,02
DENUNCIA,27/02/2021,23:22:18,AGRONOMIA,02
DENUNCIA,27/02/2021,00:04:37,PALERMO,02
DENUNCIA,27/02/2021,00:25:59,ALMAGRO,02
DENUNCIA,27/02/2021,14:53:23,VILLA RIACHUELO,02
DENUNCIA,28/02/2021,00:42:32,PALERMO,02
DENUNCIA,28/02/2021,08:28:04,PALERMO,02
DENUNCIA,28/02/2021,19:22:42,PALERMO,02
DENUNCIA,28/02/2021,01:16:55,BOCA,02
DENUNCIA,28/02/2021,10:40:31,PALERMO,02
DENUNCIA,28/02/2021,10:18:29,FLORES,02
DENUNCIA,28/02/2021,19:38:51,PALERMO,02
DENUNCIA,28/02/2021,11:34:44,BALVANERA,02
DENUNCIA,28/02/2021,20:54:01,BALVANERA,02
DENUNCIA,28/02/2021,21:49:06,COLEGIALES,02
DENUNCIA,28/02/2021,23:35:23,ALMAGRO,02
DENUNCIA,28/02/2021,04:22:53,BELGRANO,02
DENUNCIA,01/03/2021,16:06:51,BELGRANO,03
DENUNCIA,01/03/2021,19:00:20,BOCA,03
DENUNCIA,01/03/2021,06:57:53,BELGRANO,03
DENUNCIA,01/03/2021,09:22:27,MONSERRAT,03
DENUNCIA,01/03/2021,21:54:58,BALVANERA,03
DENUNCIA,01/03/2021,12:32:36,RECOLETA,03
DENUNCIA,01/03/2021,23:29:34,PARQUE PATRICIOS,03
DENUNCIA,01/03/2021,15:58:32,BARRACAS,03
DENUNCIA,01/03/2021,15:09:52,FLORES,03
DENUNCIA,01/03/2021,14:18:09,RECOLETA,03
DENUNCIA,01/03/2021,14:22:54,CABALLITO,03
DENUNCIA,01/03/2021,16:32:50,PARQUE CHACABUCO,03
DENUNCIA,02/03/2021,14:15:24,FLORES,03
DENUNCIA,02/03/2021,13:55:38,PARQUE AVELLANEDA,03
DENUNCIA,02/03/2021,12:18:39,NUÑEZ,03
DENUNCIA,02/03/2021,08:46:56,BELGRANO,03
DENUNCIA,02/03/2021,11:24:02,LINIERS,03
DENUNCIA,02/03/2021,11:12:21,NUÑEZ,03
DENUNCIA,02/03/2021,10:10:31,VILLA REAL,03
DENUNCIA,02/03/2021,23:19:26,VILLA URQUIZA,03
DENUNCIA,02/03/2021,12:14:20,NUÑEZ,03
DENUNCIA,02/03/2021,23:38:44,RECOLETA,03
DENUNCIA,02/03/2021,16:37:39,PARQUE PATRICIOS,03
DENUNCIA,03/03/2021,09:50:52,PALERMO,03
DENUNCIA,03/03/2021,11:34:50,VILLA LURO,03
DENUNCIA,03/03/2021,15:35:23,RECOLETA,03
DENUNCIA,03/03/2021,12:25:42,PALERMO,03
DENUNCIA,03/03/2021,19:58:16,RECOLETA,03
DENUNCIA,03/03/2021,20:36:22,VERSALLES,03
DENUNCIA,03/03/2021,17:50:06,VILLA URQUIZA,03
DENUNCIA,03/03/2021,23:08:51,PALERMO,03
DENUNCIA,03/03/2021,09:05:49,VILLA URQUIZA,03
DENUNCIA,03/03/2021,10:29:50,PALERMO,03
DENUNCIA,04/03/2021,18:51:23,BELGRANO,03
DENUNCIA,04/03/2021,19:24:04,BOCA,03
DENUNCIA,04/03/2021,14:20:04,FLORES,03
DENUNCIA,04/03/2021,17:36:39,PATERNAL,03
DENUNCIA,04/03/2021,19:12:33,RECOLETA,03
DENUNCIA,04/03/2021,13:33:20,VILLA CRESPO,03
DENUNCIA,04/03/2021,17:04:47,VILLA GRAL. MITRE,03
DENUNCIA,04/03/2021,16:50:58,FLORES,03
DENUNCIA,04/03/2021,12:46:25,PALERMO,03
DENUNCIA,04/03/2021,23:33:29,VILLA CRESPO,03
DENUNCIA,04/03/2021,14:50:32,PALERMO,03
DENUNCIA,04/03/2021,15:06:08,CONSTITUCION,03
DENUNCIA,04/03/2021,15:26:37,CABALLITO,03
DENUNCIA,04/03/2021,16:21:28,VILLA CRESPO,03
DENUNCIA,05/03/2021,12:13:07,VELEZ SARSFIELD,03
DENUNCIA,05/03/2021,08:36:50,NUÑEZ,03
DENUNCIA,05/03/2021,18:53:59,RECOLETA,03
DENUNCIA,05/03/2021,08:40:19,CABALLITO,03
DENUNCIA,05/03/2021,10:27:39,NUÑEZ,03
DENUNCIA,05/03/2021,00:50:47,VILLA ORTUZAR,03
DENUNCIA,05/03/2021,09:28:28,MONSERRAT,03
DENUNCIA,05/03/2021,10:19:01,NUÑEZ,03
DENUNCIA,05/03/2021,09:33:05,ALMAGRO,03
DENUNCIA,05/03/2021,17:44:26,FLORES,03
DENUNCIA,05/03/2021,20:23:29,VILLA DEL PARQUE,03
DENUNCIA,05/03/2021,03:14:06,VILLA CRESPO,03
DENUNCIA,05/03/2021,09:58:49,MONSERRAT,03
DENUNCIA,05/03/2021,13:13:14,VILLA RIACHUELO,03
DENUNCIA,05/03/2021,11:04:25,CABALLITO,03
DENUNCIA,05/03/2021,00:15:18,BOCA,03
DENUNCIA,05/03/2021,14:36:59,VILLA CRESPO,03
DENUNCIA,05/03/2021,00:49:39,PALERMO,03
DENUNCIA,05/03/2021,21:13:30,BELGRANO,03
DENUNCIA,06/03/2021,18:27:45,NUÑEZ,03
DENUNCIA,06/03/2021,17:06:00,CABALLITO,03
DENUNCIA,06/03/2021,15:17:36,BELGRANO,03
DENUNCIA,06/03/2021,01:19:18,ALMAGRO,03
DENUNCIA,06/03/2021,16:14:29,VILLA DEVOTO,03
DENUNCIA,06/03/2021,21:23:11,FLORESTA,03
DENUNCIA,06/03/2021,01:41:12,BELGRANO,03
DENUNCIA,06/03/2021,09:29:22,FLORES,03
DENUNCIA,06/03/2021,12:09:13,PARQUE CHACABUCO,03
DENUNCIA,06/03/2021,12:58:33,PALERMO,03
DENUNCIA,06/03/2021,21:23:21,RECOLETA,03
DENUNCIA,06/03/2021,15:49:26,RETIRO,03
DENUNCIA,06/03/2021,20:14:19,MATADEROS,03
DENUNCIA,06/03/2021,20:35:00,VILLA CRESPO,03
DENUNCIA,06/03/2021,03:08:14,PALERMO,03
DENUNCIA,06/03/2021,04:39:27,VILLA DEL PARQUE,03
DENUNCIA,06/03/2021,23:15:26,PALERMO,03
DENUNCIA,07/03/2021,18:31:52,FLORES,03
DENUNCIA,07/03/2021,03:26:41,BELGRANO,03
DENUNCIA,07/03/2021,07:30:35,CABALLITO,03
DENUNCIA,07/03/2021,00:04:08,PALERMO,03
DENUNCIA,07/03/2021,05:52:32,BELGRANO,03
DENUNCIA,07/03/2021,01:11:48,PARQUE CHACABUCO,03
DENUNCIA,07/03/2021,03:20:38,VILLA LUGANO,03
DENUNCIA,07/03/2021,14:03:03,BELGRANO,03
DENUNCIA,07/03/2021,10:50:47,VILLA SANTA RITA,03
DENUNCIA,07/03/2021,10:52:57,RECOLETA,03
DENUNCIA,07/03/2021,20:43:11,RECOLETA,03
DENUNCIA,07/03/2021,20:46:04,CHACARITA,03
DENUNCIA,07/03/2021,17:04:54,NUÑEZ,03
DENUNCIA,07/03/2021,23:51:43,PALERMO,03
DENUNCIA,07/03/2021,23:53:55,FLORES,03
DENUNCIA,07/03/2021,22:50:47,CABALLITO,03
DENUNCIA,08/03/2021,02:33:31,PALERMO,03
DENUNCIA,08/03/2021,13:16:41,SAN CRISTOBAL,03
DENUNCIA,08/03/2021,14:55:34,VILLA CRESPO,03
DENUNCIA,08/03/2021,13:19:42,LINIERS,03
DENUNCIA,08/03/2021,16:06:48,CABALLITO,03
DENUNCIA,08/03/2021,13:45:44,AGRONOMIA,03
DENUNCIA,08/03/2021,15:44:37,FLORES,03
DENUNCIA,08/03/2021,19:16:57,VILLA URQUIZA,03
DENUNCIA,08/03/2021,20:33:34,PALERMO,03
DENUNCIA,08/03/2021,15:57:29,CABALLITO,03
DENUNCIA,09/03/2021,00:55:02,RECOLETA,03
DENUNCIA,09/03/2021,13:42:08,BALVANERA,03
DENUNCIA,09/03/2021,00:51:00,VILLA DEL PARQUE,03
DENUNCIA,09/03/2021,10:18:07,VILLA LURO,03
DENUNCIA,09/03/2021,10:39:42,NUÑEZ,03
DENUNCIA,09/03/2021,18:03:35,RECOLETA,03
DENUNCIA,09/03/2021,15:38:14,CABALLITO,03
DENUNCIA,09/03/2021,08:40:34,VILLA URQUIZA,03
DENUNCIA,09/03/2021,19:49:05,RECOLETA,03
DENUNCIA,09/03/2021,08:33:16,BARRACAS,03
DENUNCIA,10/03/2021,10:36:12,NUÑEZ,03
DENUNCIA,10/03/2021,00:28:05,FLORESTA,03
DENUNCIA,10/03/2021,09:20:35,FLORES,03
DENUNCIA,10/03/2021,22:23:27,RECOLETA,03
DENUNCIA,10/03/2021,17:19:46,NUÑEZ,03
DENUNCIA,10/03/2021,13:08:43,ALMAGRO,03
DENUNCIA,10/03/2021,21:20:29,RECOLETA,03
DENUNCIA,10/03/2021,23:14:05,SAN TELMO,03
DENUNCIA,10/03/2021,13:44:44,VILLA DEVOTO,03
DENUNCIA,10/03/2021,10:34:38,CABALLITO,03
DENUNCIA,10/03/2021,16:35:24,VILLA CRESPO,03
DENUNCIA,10/03/2021,22:05:31,RECOLETA,03
DENUNCIA,10/03/2021,08:43:09,NUÑEZ,03
DENUNCIA,10/03/2021,22:35:18,COLEGIALES,03
DENUNCIA,11/03/2021,15:45:43,PATERNAL,03
DENUNCIA,11/03/2021,16:03:02,RECOLETA,03
DENUNCIA,11/03/2021,15:08:14,CABALLITO,03
DENUNCIA,11/03/2021,10:31:56,BOCA,03
DENUNCIA,11/03/2021,14:24:04,SAN NICOLAS,03
DENUNCIA,11/03/2021,09:25:32,MONSERRAT,03
DENUNCIA,11/03/2021,11:41:55,VILLA CRESPO,03
DENUNCIA,11/03/2021,18:45:47,CABALLITO,03
DENUNCIA,11/03/2021,20:22:45,RECOLETA,03
DENUNCIA,11/03/2021,19:30:29,BELGRANO,03
DENUNCIA,11/03/2021,20:45:43,BELGRANO,03
DENUNCIA,11/03/2021,08:34:33,RECOLETA,03
DENUNCIA,12/03/2021,04:20:36,BALVANERA,03
DENUNCIA,12/03/2021,18:45:03,SAAVEDRA,03
DENUNCIA,12/03/2021,15:34:18,SAN CRISTOBAL,03
DENUNCIA,12/03/2021,11:57:52,CABALLITO,03
DENUNCIA,12/03/2021,10:09:33,VILLA LURO,03
DENUNCIA,12/03/2021,12:20:48,PARQUE AVELLANEDA,03
DENUNCIA,12/03/2021,09:15:49,ALMAGRO,03
DENUNCIA,12/03/2021,13:50:20,BALVANERA,03
DENUNCIA,12/03/2021,23:41:32,BARRACAS,03
DENUNCIA,12/03/2021,23:53:55,BOEDO,03
DENUNCIA,12/03/2021,09:32:55,PARQUE PATRICIOS,03
DENUNCIA,12/03/2021,16:03:05,CABALLITO,03
DENUNCIA,12/03/2021,23:12:54,BARRACAS,03
DENUNCIA,12/03/2021,23:22:38,BARRACAS,03
DENUNCIA,12/03/2021,14:52:23,VILLA URQUIZA,03
DENUNCIA,12/03/2021,16:44:38,VILLA RIACHUELO,03
DENUNCIA,12/03/2021,08:38:22,AGRONOMIA,03
DENUNCIA,13/03/2021,00:10:04,PALERMO,03
DENUNCIA,13/03/2021,21:53:10,ALMAGRO,03
DENUNCIA,13/03/2021,01:01:19,PALERMO,03
DENUNCIA,13/03/2021,09:57:07,BOCA,03
DENUNCIA,13/03/2021,17:55:04,VILLA CRESPO,03
DENUNCIA,13/03/2021,17:57:51,PALERMO,03
DENUNCIA,13/03/2021,21:52:46,PALERMO,03
DENUNCIA,13/03/2021,01:03:35,PALERMO,03
DENUNCIA,13/03/2021,23:21:36,FLORES,03
DENUNCIA,13/03/2021,23:43:05,CABALLITO,03
DENUNCIA,13/03/2021,12:16:38,PARQUE PATRICIOS,03
DENUNCIA,13/03/2021,10:42:04,NUEVA POMPEYA,03
DENUNCIA,13/03/2021,07:37:45,PALERMO,03
DENUNCIA,13/03/2021,09:10:12,COLEGIALES,03
DENUNCIA,13/03/2021,12:20:08,RECOLETA,03
DENUNCIA,13/03/2021,22:54:45,VILLA ORTUZAR,03
DENUNCIA,13/03/2021,07:51:16,COLEGIALES,03
DENUNCIA,13/03/2021,12:07:56,RECOLETA,03
DENUNCIA,14/03/2021,00:18:21,PALERMO,03
DENUNCIA,14/03/2021,00:09:16,PALERMO,03
DENUNCIA,14/03/2021,14:26:13,RECOLETA,03
DENUNCIA,14/03/2021,00:48:31,NUÑEZ,03
DENUNCIA,14/03/2021,11:08:24,CABALLITO,03
DENUNCIA,14/03/2021,21:24:34,PALERMO,03
DENUNCIA,14/03/2021,22:22:30,ALMAGRO,03
DENUNCIA,14/03/2021,23:11:58,ALMAGRO,03
DENUNCIA,14/03/2021,22:00:25,PALERMO,03
DENUNCIA,14/03/2021,12:51:37,PALERMO,03
DENUNCIA,14/03/2021,19:45:29,VILLA CRESPO,03
DENUNCIA,14/03/2021,19:38:21,BOCA,03
DENUNCIA,14/03/2021,18:47:31,PARQUE PATRICIOS,03
DENUNCIA,15/03/2021,11:33:09,VILLA DEVOTO,03
DENUNCIA,15/03/2021,16:56:42,RECOLETA,03
DENUNCIA,15/03/2021,05:29:41,BELGRANO,03
DENUNCIA,15/03/2021,00:05:51,PALERMO,03
DENUNCIA,15/03/2021,16:21:13,BELGRANO,03
DENUNCIA,15/03/2021,11:28:17,PALERMO,03
DENUNCIA,15/03/2021,00:05:38,PALERMO,03
DENUNCIA,15/03/2021,09:20:23,PALERMO,03
DENUNCIA,15/03/2021,09:43:04,PALERMO,03
DENUNCIA,15/03/2021,12:07:47,MATADEROS,03
DENUNCIA,15/03/2021,14:14:43,VILLA URQUIZA,03
DENUNCIA,15/03/2021,21:47:30,CABALLITO,03
DENUNCIA,15/03/2021,11:39:11,NUÑEZ,03
DENUNCIA,15/03/2021,12:54:26,VILLA URQUIZA,03
DENUNCIA,15/03/2021,19:47:18,VILLA DEL PARQUE,03
DENUNCIA,15/03/2021,08:55:58,MATADEROS,03
DENUNCIA,15/03/2021,20:02:07,RECOLETA,03
DENUNCIA,16/03/2021,11:07:22,VILLA DEL PARQUE,03
DENUNCIA,16/03/2021,18:53:13,PALERMO,03
DENUNCIA,16/03/2021,13:19:22,CABALLITO,03
DENUNCIA,16/03/2021,02:33:48,NUÑEZ,03
DENUNCIA,16/03/2021,06:42:31,FLORES,03
DENUNCIA,16/03/2021,18:11:48,VILLA CRESPO,03
DENUNCIA,16/03/2021,15:54:12,COLEGIALES,03
DENUNCIA,16/03/2021,12:11:10,VILLA LURO,03
DENUNCIA,16/03/2021,12:08:42,VILLA LURO,03
DENUNCIA,16/03/2021,09:48:51,RETIRO,03
DENUNCIA,16/03/2021,08:48:32,NUÑEZ,03
DENUNCIA,16/03/2021,15:32:25,SAAVEDRA,03
DENUNCIA,16/03/2021,21:39:53,CHACARITA,03
DENUNCIA,16/03/2021,22:04:36,FLORES,03
DENUNCIA,16/03/2021,18:09:24,RECOLETA,03
DENUNCIA,16/03/2021,11:57:04,SAN TELMO,03
DENUNCIA,16/03/2021,21:05:37,PALERMO,03
